time,userid,movieid,rating
2023-11-29 20:12:21,61407,shrek+forever+after+2010,4
2023-11-29 20:12:21,545468,thor+the+dark+world+2013,3
2023-11-29 20:12:21,80008,amores+perros+2000,5
2023-11-29 20:12:21,42341,fight+club+1999,5
2023-11-29 20:12:21,577696,a+little+night+music+1977,4
2023-11-29 20:12:21,634905,one+flew+over+the+cuckoos+nest+1975,3
2023-11-29 20:12:22,372513,the+square+2013,4
2023-11-29 20:12:22,297141,pulp+fiction+1994,4
2023-11-29 20:12:22,110004,maria+bamford+the+special+special+special+2012,3
2023-11-29 20:12:22,758628,ishaqzaade+2012,3
2023-11-29 20:12:22,544529,make+mine+music+1946,3
2023-11-29 20:12:23,569148,tales+from+the+script+2009,5
2023-11-29 20:12:23,508967,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:12:23,69803,whiplash+2014,4
2023-11-29 20:12:23,608170,interstellar+2014,5
2023-11-29 20:12:23,525942,ashes+and+diamonds+1958,4
2023-11-29 20:12:23,569506,a+somewhat+gentle+man+2010,4
2023-11-29 20:12:23,439331,melinda+and+melinda+2004,4
2023-11-29 20:12:23,249157,mutant+pumpkins+from+outer+space+2009,4
2023-11-29 20:12:23,734480,allegheny+uprising+1939,4
2023-11-29 20:12:23,756771,constantine+2005,3
2023-11-29 20:12:23,732912,the+dark+knight+rises+2012,4
2023-11-29 20:12:23,38940,the+secret+world+of+arrietty+2010,4
2023-11-29 20:12:24,545032,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:12:24,803597,despicable+me+2010,4
2023-11-29 20:12:24,220433,reservoir+dogs+1992,3
2023-11-29 20:12:24,178431,one+hundred+and+one+dalmatians+1961,2
2023-11-29 20:12:24,1977,love+affair+1939,4
2023-11-29 20:12:24,207176,guys+and+dolls+1955,3
2023-11-29 20:12:25,418625,pulp+fiction+1994,5
2023-11-29 20:12:25,736639,cold+weather+2010,4
2023-11-29 20:12:25,571441,life+and+debt+2003,4
2023-11-29 20:12:25,792930,pinocchio+1940,5
2023-11-29 20:12:25,68951,the+princess+and+the+frog+2009,4
2023-11-29 20:12:25,83424,pulp+fiction+1994,4
2023-11-29 20:12:25,628427,watchmen+2009,3
2023-11-29 20:12:25,40776,cthulhu+2007,4
2023-11-29 20:12:25,202506,from+russia+with+love+1963,4
2023-11-29 20:12:25,629433,fury+2014,4
2023-11-29 20:12:25,648127,the+enigma+of+kaspar+hauser+1974,4
2023-11-29 20:12:26,247059,the+fog+1980,2
2023-11-29 20:12:26,310161,messenger+of+death+1988,3
2023-11-29 20:12:26,614182,kiss+or+kill+1997,3
2023-11-29 20:12:26,53625,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:12:26,328259,whiplash+2014,5
2023-11-29 20:12:26,747439,the+avengers+2012,4
2023-11-29 20:12:26,582552,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:26,349327,its+a+mad_+mad_+mad_+mad+world+1963,4
2023-11-29 20:12:26,520143,spirited+away+2001,4
2023-11-29 20:12:27,704187,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:12:27,258950,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:27,86356,the+long+ships+1964,3
2023-11-29 20:12:27,4949,toy+story+1995,4
2023-11-29 20:12:27,759598,vacancy+2+the+first+cut+2008,3
2023-11-29 20:12:27,126890,the+tenant+1976,4
2023-11-29 20:12:28,751416,2am+the+smiling+man+2013,2
2023-11-29 20:12:28,336428,i_+robot+2004,4
2023-11-29 20:12:28,402305,the+butterfly+effect+2004,4
2023-11-29 20:12:28,616775,cocaine+cowboys+2006,4
2023-11-29 20:12:28,437489,the+battle+of+the+rails+1946,4
2023-11-29 20:12:28,671935,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:28,684281,noises+off...+1992,4
2023-11-29 20:12:28,730557,confessions+of+a+driving+instructor+1976,3
2023-11-29 20:12:28,597275,pulp+fiction+1994,3
2023-11-29 20:12:28,467672,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:12:29,309839,kiss+me+deadly+1955,5
2023-11-29 20:12:29,554142,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:12:29,187721,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:29,584319,saving+private+ryan+1998,4
2023-11-29 20:12:29,348203,terminator+3+rise+of+the+machines+2003,3
2023-11-29 20:12:29,633165,papa+2005,3
2023-11-29 20:12:29,465475,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:12:30,793548,11+x+14+1977,4
2023-11-29 20:12:30,433596,harry+potter+and+the+philosophers+stone+2001,5
2023-11-29 20:12:30,5532,the+dark+knight+rises+2012,5
2023-11-29 20:12:30,293252,interstellar+2014,3
2023-11-29 20:12:31,322373,miracle+in+cell+no.+7+2013,4
2023-11-29 20:12:31,410913,how+to+train+your+dragon+2010,2
2023-11-29 20:12:31,551824,the+terminator+1984,4
2023-11-29 20:12:32,403903,rembrandt+1936,4
2023-11-29 20:12:32,798110,admission+2013,4
2023-11-29 20:12:32,686208,seven+samurai+1954,3
2023-11-29 20:12:32,600899,young+frankenstein+1974,4
2023-11-29 20:12:32,148747,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:32,467062,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:12:32,806535,biloxi+blues+1988,4
2023-11-29 20:12:32,271260,underworld+awakening+2012,5
2023-11-29 20:12:32,357953,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:32,68001,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:12:32,488848,interstellar+2014,3
2023-11-29 20:12:33,296508,one+hundred+and+one+dalmatians+1961,5
2023-11-29 20:12:33,652973,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:33,469644,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:12:33,143610,seven+samurai+1954,4
2023-11-29 20:12:33,389179,pulp+fiction+1994,5
2023-11-29 20:12:33,206048,hero+2002,4
2023-11-29 20:12:33,660789,the+boy+in+the+striped+pyjamas+2008,4
2023-11-29 20:12:33,351232,nausica+of+the+valley+of+the+wind+1984,4
2023-11-29 20:12:33,192631,zorns+lemma+1970,5
2023-11-29 20:12:33,569573,prairie+love+2011,3
2023-11-29 20:12:33,250470,harry+potter+and+the+chamber+of+secrets+2002,4
2023-11-29 20:12:33,393684,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
2023-11-29 20:12:34,655473,death+becomes+her+1992,3
2023-11-29 20:12:34,169852,alien+raiders+2008,3
2023-11-29 20:12:34,9225,dikkenek+2006,4
2023-11-29 20:12:34,552425,whiplash+2014,4
2023-11-29 20:12:34,609661,every+other+week+2006,4
2023-11-29 20:12:34,184482,how+to+train+your+dragon+2010,3
2023-11-29 20:12:35,261184,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:35,114868,lovelace+2013,3
2023-11-29 20:12:35,103590,clockers+1995,3
2023-11-29 20:12:35,21918,spirited+away+2001,4
2023-11-29 20:12:36,670049,pulp+fiction+1994,5
2023-11-29 20:12:36,536662,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:36,526790,along+the+great+divide+1951,4
2023-11-29 20:12:36,83933,american+the+bill+hicks+story+2010,4
2023-11-29 20:12:36,691478,big+trouble+in+little+china+1986,4
2023-11-29 20:12:36,351874,coraline+2009,4
2023-11-29 20:12:36,519562,stroszek+1977,4
2023-11-29 20:12:36,500178,all+the+presidents+men+1976,4
2023-11-29 20:12:36,728711,gattaca+1997,3
2023-11-29 20:12:36,314174,mediterraneo+1991,4
2023-11-29 20:12:36,25117,omar+killed+me+2011,3
2023-11-29 20:12:36,545055,one+small+hitch+2013,4
2023-11-29 20:12:37,293142,the+statue+of+liberty+1985,4
2023-11-29 20:12:37,473833,my+neighbor+totoro+1988,4
2023-11-29 20:12:37,526513,interstellar+2014,4
2023-11-29 20:12:37,244097,pulp+fiction+1994,4
2023-11-29 20:12:37,550659,paranoid+park+2007,3
2023-11-29 20:12:37,496780,whiplash+2014,5
2023-11-29 20:12:37,534945,wreck-it+ralph+2012,4
2023-11-29 20:12:37,613955,willy+wonka++the+chocolate+factory+1971,3
2023-11-29 20:12:37,117819,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:37,324806,walle+2008,4
2023-11-29 20:12:37,582958,cobra+woman+1944,3
2023-11-29 20:12:37,451299,interstellar+2014,4
2023-11-29 20:12:38,316041,pulp+fiction+1994,4
2023-11-29 20:12:38,669114,whiplash+2014,4
2023-11-29 20:12:38,302034,st.+trinians+2007,3
2023-11-29 20:12:38,161502,se7en+1995,4
2023-11-29 20:12:39,689980,the+amazing+spider-man+2012,4
2023-11-29 20:12:39,508038,whiplash+2014,4
2023-11-29 20:12:39,495931,saving+private+ryan+1998,4
2023-11-29 20:12:39,119816,the+dark+knight+2008,5
2023-11-29 20:12:39,230040,pulp+fiction+1994,4
2023-11-29 20:12:39,429684,page+one+inside+the+new+york+times+2011,4
2023-11-29 20:12:39,798990,young+at+heart+1954,3
2023-11-29 20:12:39,303033,3000+miles+to+graceland+2001,3
2023-11-29 20:12:39,730172,callan+1974,4
2023-11-29 20:12:40,261208,after+hours+1985,3
2023-11-29 20:12:40,59923,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:40,143818,waking+life+2001,4
2023-11-29 20:12:40,237044,interstellar+2014,4
2023-11-29 20:12:40,293789,merrily+we+live+1938,3
2023-11-29 20:12:40,356315,the+tripper+2006,4
2023-11-29 20:12:40,627264,train+2008,3
2023-11-29 20:12:41,614532,the+devil+wears+prada+2006,4
2023-11-29 20:12:41,261676,walle+2008,4
2023-11-29 20:12:41,48382,sweet+november+2001,4
2023-11-29 20:12:41,384388,charms+for+the+easy+life+2002,4
2023-11-29 20:12:41,23232,whiplash+2014,5
2023-11-29 20:12:42,404353,my+mothers+castle+1990,5
2023-11-29 20:12:42,354984,spider-man+2002,3
2023-11-29 20:12:42,71401,shutter+island+2010,4
2023-11-29 20:12:42,676877,terminator+2+judgment+day+1991,4
2023-11-29 20:12:42,108085,aladdin+1992,3
2023-11-29 20:12:42,653908,solomon+northups+odyssey+1984,3
2023-11-29 20:12:43,759587,addams+family+values+1993,3
2023-11-29 20:12:43,173745,hi+diddle+diddle+1943,3
2023-11-29 20:12:43,679878,felon+2008,4
2023-11-29 20:12:43,591629,earth+2007,4
2023-11-29 20:12:43,505641,snow+white+and+the+seven+dwarfs+1937,4
2023-11-29 20:12:43,740489,the+wolf+of+wall+street+2013,5
2023-11-29 20:12:43,737887,wish+i+was+here+2014,3
2023-11-29 20:12:44,121775,whiplash+2014,3
2023-11-29 20:12:44,595677,koran+by+heart+2011,3
2023-11-29 20:12:44,198775,cq+2001,3
2023-11-29 20:12:44,280600,dawn+of+the+planet+of+the+apes+2014,4
2023-11-29 20:12:44,217054,interstellar+2014,4
2023-11-29 20:12:44,424124,casino+royale+2006,4
2023-11-29 20:12:45,452002,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:45,131942,seven+samurai+1954,4
2023-11-29 20:12:45,197053,young+mr.+lincoln+1939,3
2023-11-29 20:12:45,801572,some+kind+of+wonderful+1987,4
2023-11-29 20:12:45,45831,the+a-team+2010,3
2023-11-29 20:12:45,393935,forbidden+planet+1956,5
2023-11-29 20:12:45,721785,lover+come+back+1961,4
2023-11-29 20:12:45,101616,henry+ii_+portrait+of+a+serial+killer+1996,3
2023-11-29 20:12:45,461073,snow+white+and+the+seven+dwarfs+1937,3
2023-11-29 20:12:45,303104,a+study+in+terror+1965,3
2023-11-29 20:12:46,481344,the+boys+of+baraka+2005,3
2023-11-29 20:12:46,454041,midnight+express+1978,3
2023-11-29 20:12:46,680141,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:46,133830,victorvictoria+1982,3
2023-11-29 20:12:47,408815,the+iron+giant+1999,4
2023-11-29 20:12:47,203704,pulp+fiction+1994,4
2023-11-29 20:12:47,283795,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:47,247123,black++white++sex+2012,4
2023-11-29 20:12:47,413552,snow+on+the+pines+2013,5
2023-11-29 20:12:47,64758,fightville+2011,3
2023-11-29 20:12:48,509614,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:48,190340,the+shepherd+border+patrol+2008,3
2023-11-29 20:12:48,121644,the+avengers+2012,4
2023-11-29 20:12:48,329583,the+dirty+dozen+1967,5
2023-11-29 20:12:48,512234,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:12:49,652263,death+by+china+2012,4
2023-11-29 20:12:49,555598,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:49,113588,the+rise+and+fall+of+legs+diamond+1960,3
2023-11-29 20:12:49,355080,interstellar+2014,3
2023-11-29 20:12:49,583748,interstellar+2014,3
2023-11-29 20:12:50,66362,whiplash+2014,4
2023-11-29 20:12:50,556246,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:12:50,41300,alien+1979,4
2023-11-29 20:12:50,805036,things+to+come+1936,3
2023-11-29 20:12:50,353644,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:12:51,501715,pulp+fiction+1994,4
2023-11-29 20:12:51,202431,the+dark+knight+2008,4
2023-11-29 20:12:51,495597,seven+samurai+1954,3
2023-11-29 20:12:51,474316,pulp+fiction+1994,4
2023-11-29 20:12:51,624924,km.+0+2000,3
2023-11-29 20:12:51,157892,the+dark+knight+rises+2012,4
2023-11-29 20:12:51,64758,kingsman+the+secret+service+2015,3
2023-11-29 20:12:52,295074,the+american+friend+1977,3
2023-11-29 20:12:52,320486,the+gods+must+be+crazy+1980,4
2023-11-29 20:12:52,609505,tuvalu+1999,4
2023-11-29 20:12:52,663604,pulp+fiction+1994,4
2023-11-29 20:12:52,300964,the+paper+chase+1973,3
2023-11-29 20:12:52,456193,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:53,285307,national+lampoons+van+wilder+2002,2
2023-11-29 20:12:53,471400,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:12:53,510063,the+outsiders+1983,4
2023-11-29 20:12:53,355986,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,3
2023-11-29 20:12:53,543284,hidalgo+2004,4
2023-11-29 20:12:54,222500,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:54,793947,johnnyexpress+2014,4
2023-11-29 20:12:54,112396,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:12:55,729172,bolt+2008,5
2023-11-29 20:12:55,669613,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:12:55,517725,aladdin+1992,4
2023-11-29 20:12:55,726436,to+end+all+wars+2001,5
2023-11-29 20:12:55,79881,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:12:55,337557,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:56,689871,open+windows+2014,4
2023-11-29 20:12:56,473171,fight+club+1999,4
2023-11-29 20:12:56,270143,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:12:56,2528,beverly+hills+chihuahua+3+-+viva+la+fiesta+2012,4
2023-11-29 20:12:56,216287,finding+nemo+2003,4
2023-11-29 20:12:56,504803,pulp+fiction+1994,4
2023-11-29 20:12:56,683363,at+the+devils+door+2014,3
2023-11-29 20:12:56,38761,cows+1992,4
2023-11-29 20:12:56,226271,interstellar+2014,4
2023-11-29 20:12:57,458543,doctor+x+1932,3
2023-11-29 20:12:57,590042,for+the+love+of+movies+the+story+of+american+film+criticism+2009,4
2023-11-29 20:12:57,67269,pulp+fiction+1994,4
2023-11-29 20:12:57,182899,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:12:57,774086,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:57,722174,broadway+melody+of+1940+1940,3
2023-11-29 20:12:57,315189,whiplash+2014,4
2023-11-29 20:12:58,579061,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,5
2023-11-29 20:12:58,797136,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:12:58,357637,home+2008,4
2023-11-29 20:12:58,143435,the+odd+couple+1968,3
2023-11-29 20:12:58,24050,saving+mr.+banks+2013,4
2023-11-29 20:12:59,463454,waterloo+bridge+1931,4
2023-11-29 20:12:59,584116,the+killing+fields+1984,5
2023-11-29 20:12:59,352537,separate+tables+1958,5
2023-11-29 20:12:59,214716,odd+obsession+1959,3
2023-11-29 20:12:59,667005,the+young+lions+1958,4
2023-11-29 20:13:00,187049,inception+2010,5
2023-11-29 20:13:00,637675,its+a+wonderful+life+1946,4
2023-11-29 20:13:00,470955,whiplash+2014,4
2023-11-29 20:13:00,203719,the+dinner+2013,3
2023-11-29 20:13:00,659359,pulp+fiction+1994,4
2023-11-29 20:13:00,91467,stranger+on+the+prowl+1952,4
2023-11-29 20:13:00,498460,hercules+1997,3
2023-11-29 20:13:00,370303,gone+girl+2014,3
2023-11-29 20:13:00,476458,come+undone+2000,3
2023-11-29 20:13:00,184703,2001+a+space+odyssey+1968,4
2023-11-29 20:13:00,65743,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:13:01,721347,arcana+1972,2
2023-11-29 20:13:01,547371,let+it+be+1970,3
2023-11-29 20:13:01,686870,dobermann+1997,3
2023-11-29 20:13:01,732661,three+1965,4
2023-11-29 20:13:01,485717,immortal+beloved+1994,3
2023-11-29 20:13:01,26885,interstellar+2014,4
2023-11-29 20:13:01,741378,the+milky+way+1969,4
2023-11-29 20:13:02,198095,goodfellas+1990,3
2023-11-29 20:13:02,175548,how+to+train+your+dragon+2+2014,4
2023-11-29 20:13:02,726413,anastasia+1997,4
2023-11-29 20:13:02,497629,the+curse+of+the+jade+scorpion+2001,2
2023-11-29 20:13:02,561299,maleficent+2014,2
2023-11-29 20:13:02,779867,the+dark+knight+rises+2012,5
2023-11-29 20:13:02,680572,iron+man+2008,3
2023-11-29 20:13:02,620577,whiplash+2014,4
2023-11-29 20:13:03,187489,white+christmas+1954,3
2023-11-29 20:13:03,569799,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:13:03,302149,my+neighbor+totoro+1988,4
2023-11-29 20:13:03,352082,coraline+2009,4
2023-11-29 20:13:03,587117,whiplash+2014,5
2023-11-29 20:13:03,353659,pulp+fiction+1994,4
2023-11-29 20:13:03,620494,the+maze+runner+2014,4
2023-11-29 20:13:03,673814,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:13:04,222308,about+last+night...+1986,3
2023-11-29 20:13:04,266733,30+beats+2012,4
2023-11-29 20:13:04,605802,the+flame+and+the+arrow+1950,3
2023-11-29 20:13:04,167874,the+snow+queen+2012,3
2023-11-29 20:13:04,180407,harry+potter+and+the+deathly+hallows+part+1+2010,4
2023-11-29 20:13:04,310511,interstellar+2014,3
2023-11-29 20:13:04,614080,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:13:04,404147,poultrygeist+night+of+the+chicken+dead+2006,3
2023-11-29 20:13:04,395655,small+fry+2011,4
2023-11-29 20:13:04,244611,epic+2013,2
2023-11-29 20:13:04,242745,pulp+fiction+1994,5
2023-11-29 20:13:05,277721,holiday+1938,4
2023-11-29 20:13:05,585515,my+neighbor+totoro+1988,4
2023-11-29 20:13:05,102573,doppelganger+2003,3
2023-11-29 20:13:05,368890,the+last+movie+1971,3
2023-11-29 20:13:05,201275,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:13:06,409528,filth+and+wisdom+2008,3
2023-11-29 20:13:06,598543,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:13:06,738174,downstairs+1932,4
2023-11-29 20:13:06,407405,goodfellas+1990,4
2023-11-29 20:13:07,366482,condo+painting+2000,3
2023-11-29 20:13:07,420603,ice+age+2002,4
2023-11-29 20:13:07,581656,setup+2011,3
2023-11-29 20:13:07,288694,treasure+planet+2002,3
2023-11-29 20:13:07,660988,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:13:07,53686,interstellar+2014,4
2023-11-29 20:13:08,284256,pulp+fiction+1994,4
2023-11-29 20:13:08,580917,kingsman+the+secret+service+2015,5
2023-11-29 20:13:08,742613,stuart+little+1999,3
2023-11-29 20:13:08,807406,out+of+bounds+2011,4
2023-11-29 20:13:08,397407,close+encounters+of+the+third+kind+1977,4
2023-11-29 20:13:09,413910,seven+chances+1925,3
2023-11-29 20:13:09,655585,the+great+raid+2005,3
2023-11-29 20:13:09,208841,phoenix+2014,4
2023-11-29 20:13:09,232201,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:13:09,349786,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:13:09,671271,interstellar+2014,4
2023-11-29 20:13:09,777911,harry+potter+and+the+half-blood+prince+2009,3
2023-11-29 20:13:10,187840,pandoras+box+1929,3
2023-11-29 20:13:10,752498,coraline+2009,4
2023-11-29 20:13:10,423191,the+catechism+cataclysm+2011,3
2023-11-29 20:13:10,289102,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
2023-11-29 20:13:11,680263,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:13:11,576937,kill+baby_+kill+1966,4
2023-11-29 20:13:11,602749,shutter+island+2010,5
2023-11-29 20:13:11,428419,trekkies+2+2004,4
2023-11-29 20:13:11,655343,boys+and+girls+2000,4
2023-11-29 20:13:12,431110,day+of+the+dead+1985,4
2023-11-29 20:13:12,226911,gone+girl+2014,4
2023-11-29 20:13:12,144787,kocken+2005,4
2023-11-29 20:13:13,778544,snake-crane+secret+1978,4
2023-11-29 20:13:13,233840,outer+space+1999,4
2023-11-29 20:13:13,27235,nightcrawler+2014,4
2023-11-29 20:13:13,459474,eden+2014,3
2023-11-29 20:13:13,585995,compulsion+2013,4
2023-11-29 20:13:13,226582,aliens+1986,4
2023-11-29 20:13:13,1674,interstellar+2014,5
2023-11-29 20:13:13,477937,wild+strawberries+1957,5
2023-11-29 20:13:13,796579,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:13:13,164819,the+place+promised+in+our+early+days+2004,3
2023-11-29 20:13:13,466851,one+flew+over+the+cuckoos+nest+1975,3
2023-11-29 20:13:14,694656,whiplash+2014,4
2023-11-29 20:13:14,288891,head+over+heels+2010,4
2023-11-29 20:13:14,619846,pulp+fiction+1994,3
2023-11-29 20:13:14,146699,enders+game+2013,4
2023-11-29 20:13:14,32337,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:13:14,278199,halloweentown+high+2004,3
2023-11-29 20:13:14,173404,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:13:14,283982,life+is+a+miracle+2004,4
2023-11-29 20:13:15,103956,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:13:15,358559,interstellar+2014,4
2023-11-29 20:13:15,232409,a+soldiers+story+1984,4
2023-11-29 20:13:15,30147,pulp+fiction+1994,4
2023-11-29 20:13:15,578180,hipsters+2008,5
2023-11-29 20:13:15,176500,whiplash+2014,5
2023-11-29 20:13:16,542484,whiplash+2014,4
2023-11-29 20:13:16,512799,the+hole+1998,3
2023-11-29 20:13:16,745519,the+boy+in+the+striped+pyjamas+2008,5
2023-11-29 20:13:16,708306,dear+mr.+watterson+2013,4
2023-11-29 20:13:16,413906,spider+2002,3
2023-11-29 20:13:16,107562,captives+1994,3
2023-11-29 20:13:16,435361,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:13:17,603301,zenith+2010,3
2023-11-29 20:13:17,299405,the+kick+2011,3
2023-11-29 20:13:17,55689,whiplash+2014,5
2023-11-29 20:13:17,82612,pirates+of+the+caribbean+at+worlds+end+2007,4
2023-11-29 20:13:17,9545,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:13:17,527020,the+bag+man+2014,3
