timestamp,userid,movieid,minute_watched
1698607384028521965,2023-10-29T15:23:04,90028,dinner+at+eight+1933,59
1698607384028514183,2023-10-29T15:23:04,362554,whiplash+2014,100
1698607384024160442,2023-10-29T15:23:04,112734,the+lord+of+the+rings+the+return+of+the+king+2003,28
1698607384024133912,2023-10-29T15:23:04,518761,interstellar+2014,21
1698607384024111276,2023-10-29T15:23:04,117932,linotype+the+film+2012,23
1698607384024091481,2023-10-29T15:23:04,325353,the+lord+of+the+rings+the+return+of+the+king+2003,154
1698607384024077683,2023-10-29T15:23:04,308542,monsters+ball+2001,36
1698607384024070454,2023-10-29T15:23:04,246796,the+lord+of+the+rings+the+two+towers+2002,1
1698607384023918289,2023-10-29T15:23:04,32468,the+lord+of+the+rings+the+return+of+the+king+2003,168
1698607384023911927,2023-10-29T15:23:04,406810,the+lord+of+the+rings+the+two+towers+2002,14
1698607384023902434,2023-10-29T15:23:04,157816,blade+runner+1982,19
1698607384023896491,2023-10-29T15:23:04,51225,the+hobbit+an+unexpected+journey+2012,71
1698607384023891195,2023-10-29T15:23:04,549140,front+of+the+class+2008,15
1698607384023886621,2023-10-29T15:23:04,117352,my+neighbor+totoro+1988,12
1698607384021530579,2023-10-29T15:23:04,81990,fallen+angels+1995,15
1698607384021516767,2023-10-29T15:23:04,306366,the+lord+of+the+rings+the+return+of+the+king+2003,17
1698607384021338848,2023-10-29T15:23:04,378400,interstellar+2014,91
1698607384012015919,2023-10-29T15:23:04,201230,one+flew+over+the+cuckoos+nest+1975,77
1698607384012004634,2023-10-29T15:23:04,517272,the+lord+of+the+rings+the+return+of+the+king+2003,21
1698607384011985390,2023-10-29T15:23:04,481302,interstellar+2014,24
1698607384011978737,2023-10-29T15:23:04,331777,the+lord+of+the+rings+the+two+towers+2002,11
1698607384011969045,2023-10-29T15:23:04,483969,the+lord+of+the+rings+the+return+of+the+king+2003,12
1698607384011959265,2023-10-29T15:23:04,422435,the+girl+with+the+dragon+tattoo+2011,18
1698607384011769594,2023-10-29T15:23:04,121276,gladiator+2000,30
1698607384011757979,2023-10-29T15:23:04,407012,the+lord+of+the+rings+the+return+of+the+king+2003,62
1698607384011750339,2023-10-29T15:23:04,565961,whiplash+2014,8
1698607384009350704,2023-10-29T15:23:04,473496,the+lord+of+the+rings+the+two+towers+2002,161
1698607384009344054,2023-10-29T15:23:04,281797,whiplash+2014,19
1698607384009337404,2023-10-29T15:23:04,521017,whiplash+2014,105
1698607384009132888,2023-10-29T15:23:04,82684,one+flew+over+the+cuckoos+nest+1975,7
1698607384009122273,2023-10-29T15:23:04,165098,one+flew+over+the+cuckoos+nest+1975,20
1698607384009115575,2023-10-29T15:23:04,482724,pulp+fiction+1994,2
1698607384007830321,2023-10-29T15:23:04,242290,the+lord+of+the+rings+the+return+of+the+king+2003,88
1698607384007826697,2023-10-29T15:23:04,56466,whiplash+2014,3
1698607384007686478,2023-10-29T15:23:04,223439,whiplash+2014,4
1698607384007678978,2023-10-29T15:23:04,180627,the+lord+of+the+rings+the+two+towers+2002,4
1698607384006391776,2023-10-29T15:23:04,81342,pulp+fiction+1994,35
1698607384006377174,2023-10-29T15:23:04,20742,howls+moving+castle+2004,17
1698607384005856704,2023-10-29T15:23:04,325322,the+lord+of+the+rings+the+return+of+the+king+2003,173
1698607384004759436,2023-10-29T15:23:04,137329,robin+hood+2010,22
1698607383404356344,2023-10-29T15:23:03,129649,music+of+the+heart+1999,14
1698607383404259762,2023-10-29T15:23:03,131143,the+lord+of+the+rings+the+two+towers+2002,69
1698607383404250849,2023-10-29T15:23:03,29166,the+living+daylights+1987,28
1698607383402292484,2023-10-29T15:23:03,544866,28+up+1984,96
1698607383402281232,2023-10-29T15:23:03,63034,the+lord+of+the+rings+the+return+of+the+king+2003,91
1698607383402196143,2023-10-29T15:23:03,522016,the+lord+of+the+rings+the+return+of+the+king+2003,147
1698607383400820522,2023-10-29T15:23:03,466662,pulp+fiction+1994,69
1698607383400064834,2023-10-29T15:23:03,274124,terminator+salvation+2009,58
1698607383400060286,2023-10-29T15:23:03,317468,the+lord+of+the+rings+the+return+of+the+king+2003,51
1698607383399958369,2023-10-29T15:23:03,151603,whiplash+2014,97
1698607383399951723,2023-10-29T15:23:03,343843,whiplash+2014,30
1698607383397848170,2023-10-29T15:23:03,502056,cach+2005,47
1698607383397841986,2023-10-29T15:23:03,323122,the+leopard+1963,102
1698607383397840627,2023-10-29T15:23:03,93421,the+big+cube+1969,99
1698607383397837853,2023-10-29T15:23:03,55552,the+dark+knight+2008,60
1698607383397834550,2023-10-29T15:23:03,356870,beauty+and+the+beast+1962,50
1698607383397823664,2023-10-29T15:23:03,268119,the+lord+of+the+rings+the+return+of+the+king+2003,82
1698607383397809462,2023-10-29T15:23:03,311697,the+lord+of+the+rings+the+two+towers+2002,163
1698607383394669804,2023-10-29T15:23:03,38770,drole+de+drame+1937,96
1698607383394516008,2023-10-29T15:23:03,521552,interstellar+2014,8
1698607383392494970,2023-10-29T15:23:03,559768,one+flew+over+the+cuckoos+nest+1975,128
1698607383392490900,2023-10-29T15:23:03,136838,pirates+of+the+caribbean+on+stranger+tides+2011,45
1698607383392396727,2023-10-29T15:23:03,11170,titanic+1997,26
1698607383392392571,2023-10-29T15:23:03,169385,the+lord+of+the+rings+the+return+of+the+king+2003,149
1698607383389845951,2023-10-29T15:23:03,37162,the+lord+of+the+rings+the+two+towers+2002,173
1698607383389781341,2023-10-29T15:23:03,543977,the+lord+of+the+rings+the+two+towers+2002,136
1698607383387937516,2023-10-29T15:23:03,562611,one+flew+over+the+cuckoos+nest+1975,41
1698607383387933004,2023-10-29T15:23:03,322425,point+of+order+1964,69
1698607383387929218,2023-10-29T15:23:03,320661,the+lord+of+the+rings+the+return+of+the+king+2003,98
1698607383387805563,2023-10-29T15:23:03,419223,the+flowers+of+war+2011,44
1698607383387799728,2023-10-29T15:23:03,54449,whiplash+2014,98
1698607383387794938,2023-10-29T15:23:03,65618,my+neighbor+totoro+1988,44
1698607383384495555,2023-10-29T15:23:03,37532,one+flew+over+the+cuckoos+nest+1975,121
1698607383384491884,2023-10-29T15:23:03,384346,the+lord+of+the+rings+the+two+towers+2002,99
1698607383384413347,2023-10-29T15:23:03,173756,the+lord+of+the+rings+the+two+towers+2002,131
1698607383380913130,2023-10-29T15:23:03,303194,pulp+fiction+1994,73
1698607383380908378,2023-10-29T15:23:03,221111,the+lord+of+the+rings+the+two+towers+2002,82
1698607383380904111,2023-10-29T15:23:03,107610,one+flew+over+the+cuckoos+nest+1975,56
1698607383380763191,2023-10-29T15:23:03,193397,the+last+house+on+the+left+1972,67
1698607383380755822,2023-10-29T15:23:03,361055,pulp+fiction+1994,138
1698607383361749309,2023-10-29T15:23:03,179464,the+lord+of+the+rings+the+return+of+the+king+2003,54
1698607383361744473,2023-10-29T15:23:03,503472,whiplash+2014,79
1698607383359634690,2023-10-29T15:23:03,357028,the+lord+of+the+rings+the+return+of+the+king+2003,200
1698607383359630524,2023-10-29T15:23:03,542540,the+lord+of+the+rings+the+return+of+the+king+2003,170
1698607383359548235,2023-10-29T15:23:03,226990,the+return+of+the+prodigal+son+1967,60
1698607383359543169,2023-10-29T15:23:03,184862,the+lord+of+the+rings+the+return+of+the+king+2003,31
1698607383355978817,2023-10-29T15:23:03,65577,interstellar+2014,95
1698607383355905752,2023-10-29T15:23:03,173830,the+lord+of+the+rings+the+return+of+the+king+2003,185
1698607383355896432,2023-10-29T15:23:03,161643,the+lord+of+the+rings+the+two+towers+2002,146
1698607383354209810,2023-10-29T15:23:03,579552,aliens+1986,111
1698607383354205391,2023-10-29T15:23:03,245233,the+dark+knight+rises+2012,2
1698607383354113645,2023-10-29T15:23:03,383328,pulp+fiction+1994,78
1698607383354108378,2023-10-29T15:23:03,149910,the+lord+of+the+rings+the+two+towers+2002,107
1698607383349785474,2023-10-29T15:23:03,581448,harry+potter+and+the+order+of+the+phoenix+2007,5
1698607383349779346,2023-10-29T15:23:03,260744,interstellar+2014,133
1698607383326802763,2023-10-29T15:23:03,471504,the+file+on+thelma+jordon+1950,11
1698607383326798573,2023-10-29T15:23:03,399436,the+blood+on+satans+claw+1971,7
1698607383326703711,2023-10-29T15:23:03,246985,interstellar+2014,54
1698607383326697076,2023-10-29T15:23:03,347386,the+lord+of+the+rings+the+return+of+the+king+2003,42
1698607383317607570,2023-10-29T15:23:03,385402,the+lord+of+the+rings+the+two+towers+2002,85
1698607383312903029,2023-10-29T15:23:03,198751,the+lord+of+the+rings+the+two+towers+2002,51
1698607383312899292,2023-10-29T15:23:03,55809,the+lord+of+the+rings+the+two+towers+2002,159
1698607383312894096,2023-10-29T15:23:03,442399,pulp+fiction+1994,38
1698607383312814848,2023-10-29T15:23:03,330796,an+unfinished+life+2005,16
1698607383312810094,2023-10-29T15:23:03,290803,einstein+and+eddington+2008,73
1698607383312803334,2023-10-29T15:23:03,230934,the+dark+knight+2008,88
1698607383310039960,2023-10-29T15:23:03,192127,aliens+1986,122
1698607383309910444,2023-10-29T15:23:03,104421,whiplash+2014,16
1698607383305590145,2023-10-29T15:23:03,483198,the+lord+of+the+rings+the+two+towers+2002,44
1698607383303506885,2023-10-29T15:23:03,266296,whiplash+2014,89
1698607383301195780,2023-10-29T15:23:03,1748,the+lord+of+the+rings+the+two+towers+2002,79
1698607383301192768,2023-10-29T15:23:03,87791,the+lord+of+the+rings+the+two+towers+2002,68
1698607383301114655,2023-10-29T15:23:03,526962,the+lord+of+the+rings+the+return+of+the+king+2003,160
1698607383301111370,2023-10-29T15:23:03,510001,the+lord+of+the+rings+the+two+towers+2002,71
1698607383299420625,2023-10-29T15:23:03,458729,weird+science+1985,51
1698607383299416988,2023-10-29T15:23:03,283765,the+lord+of+the+rings+the+two+towers+2002,107
1698607383299414272,2023-10-29T15:23:03,192662,the+wind+that+shakes+the+barley+2006,105
1698607383299329660,2023-10-29T15:23:03,204953,my+neighbor+totoro+1988,4
1698607383299325146,2023-10-29T15:23:03,35525,the+dark+knight+2008,18
1698607383299321199,2023-10-29T15:23:03,326195,the+fifth+musketeer+1979,51
1698607383297132990,2023-10-29T15:23:03,556902,the+lord+of+the+rings+the+return+of+the+king+2003,178
1698607383293971816,2023-10-29T15:23:03,355944,the+dark+knight+2008,48
1698607383293968155,2023-10-29T15:23:03,532603,whiplash+2014,19
1698607383293889823,2023-10-29T15:23:03,278193,moonrise+kingdom+2012,16
1698607383293885486,2023-10-29T15:23:03,432560,the+lord+of+the+rings+the+two+towers+2002,54
1698607383293881726,2023-10-29T15:23:03,529945,the+lord+of+the+rings+the+two+towers+2002,156
1698607383291803924,2023-10-29T15:23:03,406058,my+neighbor+totoro+1988,83
1698607383290196266,2023-10-29T15:23:03,476702,conspiracy+2001,20
1698607383290088819,2023-10-29T15:23:03,339772,the+lord+of+the+rings+the+two+towers+2002,77
1698607383290083633,2023-10-29T15:23:03,54367,indiana+jones+and+the+temple+of+doom+1984,90
1698607383286512339,2023-10-29T15:23:03,120222,whiplash+2014,20
1698607383286507322,2023-10-29T15:23:03,63962,interstellar+2014,121
1698607383286356439,2023-10-29T15:23:03,184476,the+lord+of+the+rings+the+two+towers+2002,39
1698607383280760762,2023-10-29T15:23:03,273683,whiplash+2014,26
1698607383280682250,2023-10-29T15:23:03,455783,sixteen+candles+1984,63
1698607383278478113,2023-10-29T15:23:03,398351,my+neighbor+totoro+1988,57
1698607383277743401,2023-10-29T15:23:03,304705,the+apartment+1996,26
1698607383275162564,2023-10-29T15:23:03,137112,saving+private+ryan+1998,89
1698607383275151444,2023-10-29T15:23:03,344683,one+flew+over+the+cuckoos+nest+1975,133
1698607383274922442,2023-10-29T15:23:03,412584,the+lord+of+the+rings+the+two+towers+2002,21
1698607383274907828,2023-10-29T15:23:03,322218,gas+food+lodging+1992,87
1698607383272391440,2023-10-29T15:23:03,202829,the+lord+of+the+rings+the+return+of+the+king+2003,115
1698607383272220632,2023-10-29T15:23:03,433519,interstellar+2014,102
1698607383272215386,2023-10-29T15:23:03,291361,the+lord+of+the+rings+the+two+towers+2002,118
1698607383272210656,2023-10-29T15:23:03,115161,the+lord+of+the+rings+the+two+towers+2002,75
1698607383272206393,2023-10-29T15:23:03,511773,terminator+salvation+2009,14
1698607383272184333,2023-10-29T15:23:03,449462,the+lord+of+the+rings+the+return+of+the+king+2003,37
1698607383272173007,2023-10-29T15:23:03,368632,howls+moving+castle+2004,111
1698607383268879634,2023-10-29T15:23:03,538036,the+lord+of+the+rings+the+return+of+the+king+2003,83
1698607383268874859,2023-10-29T15:23:03,93287,one+flew+over+the+cuckoos+nest+1975,131
1698607383268870368,2023-10-29T15:23:03,364118,the+lord+of+the+rings+the+return+of+the+king+2003,99
1698607383268723128,2023-10-29T15:23:03,564498,swept+away+2002,60
1698607383265442786,2023-10-29T15:23:03,425233,the+horse+soldiers+1959,9
1698607383265439139,2023-10-29T15:23:03,276338,pulp+fiction+1994,104
1698607383265345427,2023-10-29T15:23:03,367566,the+lord+of+the+rings+the+two+towers+2002,178
1698607383265341194,2023-10-29T15:23:03,454671,the+lord+of+the+rings+the+return+of+the+king+2003,43
1698607383263693452,2023-10-29T15:23:03,91405,whiplash+2014,60
1698607383262248780,2023-10-29T15:23:03,132988,the+lord+of+the+rings+the+two+towers+2002,23
1698607383262244737,2023-10-29T15:23:03,525671,the+last+house+on+the+left+2009,82
1698607383262152869,2023-10-29T15:23:03,378451,the+lord+of+the+rings+the+two+towers+2002,10
1698607383262148966,2023-10-29T15:23:03,531683,the+lord+of+the+rings+the+two+towers+2002,178
1698607383260292217,2023-10-29T15:23:03,540585,nanook+of+the+north+1922,21
1698607383260288277,2023-10-29T15:23:03,554912,seven+samurai+1954,82
1698607383260156143,2023-10-29T15:23:03,53233,the+lord+of+the+rings+the+return+of+the+king+2003,3
1698607383258570843,2023-10-29T15:23:03,580549,alien+nation+the+enemy+within+1996,35
1698607383258566526,2023-10-29T15:23:03,355400,leave+2011,79
1698607383256886096,2023-10-29T15:23:03,233540,the+lord+of+the+rings+the+return+of+the+king+2003,41
1698607383256882487,2023-10-29T15:23:03,391592,pulp+fiction+1994,23
1698607383256029490,2023-10-29T15:23:03,447949,pulp+fiction+1994,37
1698607383252877034,2023-10-29T15:23:03,479420,my+neighbor+totoro+1988,3
1698607383252873379,2023-10-29T15:23:03,311190,interstellar+2014,48
1698607383252869660,2023-10-29T15:23:03,111769,the+lord+of+the+rings+the+return+of+the+king+2003,27
1698607383252771725,2023-10-29T15:23:03,357373,the+lord+of+the+rings+the+two+towers+2002,124
1698607383252767871,2023-10-29T15:23:03,83017,whiplash+2014,92
1698607383250883122,2023-10-29T15:23:03,378370,one+flew+over+the+cuckoos+nest+1975,59
1698607383250802668,2023-10-29T15:23:03,264185,harry+potter+and+the+prisoner+of+azkaban+2004,128
1698607383250798376,2023-10-29T15:23:03,517100,selma+2014,78
1698607383250794369,2023-10-29T15:23:03,78663,rebel+without+a+cause+1955,32
1698607383250744790,2023-10-29T15:23:03,92663,he+was+a+quiet+man+2007,37
1698607383250740033,2023-10-29T15:23:03,573993,pulp+fiction+1994,32
1698607383250736054,2023-10-29T15:23:03,158778,the+elephant+man+1980,54
1698607383248621466,2023-10-29T15:23:03,264839,the+lord+of+the+rings+the+return+of+the+king+2003,200
1698607383248536045,2023-10-29T15:23:03,310830,whiplash+2014,5
1698607383246355975,2023-10-29T15:23:03,192257,escape+fire+the+fight+to+rescue+american+healthcare+2012,58
1698607383245332302,2023-10-29T15:23:03,294939,citizen+cohn+1992,14
1698607383245328044,2023-10-29T15:23:03,34999,whiplash+2014,80
1698607383244347090,2023-10-29T15:23:03,101556,blind+2014,28
1698607383244280917,2023-10-29T15:23:03,542648,gone+girl+2014,25
1698607383244276094,2023-10-29T15:23:03,568522,whiplash+2014,20
1698607383244197791,2023-10-29T15:23:03,373544,the+short+game+2013,64
1698607383244193588,2023-10-29T15:23:03,556264,into+the+woods+2014,15
1698607383244189852,2023-10-29T15:23:03,309199,the+lord+of+the+rings+the+return+of+the+king+2003,7
1698607383241829617,2023-10-29T15:23:03,96489,whiplash+2014,0
1698607383240471775,2023-10-29T15:23:03,77184,my+neighbor+totoro+1988,1
1698607383239187005,2023-10-29T15:23:03,176804,chocolate+strawberry+vanilla+2013,0
1698607383239148863,2023-10-29T15:23:03,272755,about+schmidt+2002,0
1698607383239145292,2023-10-29T15:23:03,332356,zuzu+angel+2006,5
1698607383237843900,2023-10-29T15:23:03,311978,the+lord+of+the+rings+the+return+of+the+king+2003,158
1698607383237791624,2023-10-29T15:23:03,187586,the+lord+of+the+rings+the+return+of+the+king+2003,5
1698607383235987193,2023-10-29T15:23:03,443950,the+lord+of+the+rings+the+two+towers+2002,11
1698607383234304376,2023-10-29T15:23:03,535703,one+flew+over+the+cuckoos+nest+1975,129
1698607383233991950,2023-10-29T15:23:03,536833,the+lord+of+the+rings+the+two+towers+2002,17
1698607383232517683,2023-10-29T15:23:03,287991,whiplash+2014,2
1698607383232478475,2023-10-29T15:23:03,206844,penguins+of+madagascar+2014,46
1698607383232469692,2023-10-29T15:23:03,565177,one+flew+over+the+cuckoos+nest+1975,101
1698607383232458547,2023-10-29T15:23:03,484079,the+lord+of+the+rings+the+two+towers+2002,96
1698607383232447589,2023-10-29T15:23:03,167446,one+flew+over+the+cuckoos+nest+1975,2
1698607383232279442,2023-10-29T15:23:03,25353,the+lord+of+the+rings+the+return+of+the+king+2003,3
1698607383232273825,2023-10-29T15:23:03,38094,the+lord+of+the+rings+the+two+towers+2002,74
1698607383232269385,2023-10-29T15:23:03,76501,the+lord+of+the+rings+the+return+of+the+king+2003,146
1698607383230709725,2023-10-29T15:23:03,417798,pulp+fiction+1994,3
1698607383230661234,2023-10-29T15:23:03,87944,the+girl+from+monaco+2008,9
1698607383230654293,2023-10-29T15:23:03,268390,the+lord+of+the+rings+the+two+towers+2002,9
1698607383230651236,2023-10-29T15:23:03,397351,interstellar+2014,154
1698607383230570868,2023-10-29T15:23:03,448878,the+lord+of+the+rings+the+two+towers+2002,9
1698607383230566431,2023-10-29T15:23:03,238024,the+untouchables+1987,11
1698607383230562958,2023-10-29T15:23:03,214799,interstellar+2014,9
1698607383228792779,2023-10-29T15:23:03,264347,one+flew+over+the+cuckoos+nest+1975,10
1698607383227688919,2023-10-29T15:23:03,303514,one+flew+over+the+cuckoos+nest+1975,33
1698607383225473465,2023-10-29T15:23:03,466794,pulp+fiction+1994,8
1698607383224025095,2023-10-29T15:23:03,514595,pulp+fiction+1994,7
1698607383223597440,2023-10-29T15:23:03,288393,the+tunnel+2001,9
1698607383223584095,2023-10-29T15:23:03,298411,election+2005,34
1698607383223577776,2023-10-29T15:23:03,100513,the+lord+of+the+rings+the+return+of+the+king+2003,48
1698607383223574101,2023-10-29T15:23:03,430981,the+lord+of+the+rings+the+two+towers+2002,23
1698607383223570999,2023-10-29T15:23:03,188783,pulp+fiction+1994,47
1698607383223419868,2023-10-29T15:23:03,52045,pulp+fiction+1994,28
