userid,movieid,minute
146928,i+am+2011,51
82462,the+avengers+2012,85
146820,guardians+of+the+galaxy+2014,29
194816,finding+nemo+2003,49
351309,the+case+of+the+lucky+legs+1935,68
65764,dark+city+1950,20
122450,stray+dog+1949,96
226577,murder+by+decree+1979,46
79195,man+of+aran+1934,22
218735,harry+potter+and+the+deathly+hallows+part+1+2010,117
172013,the+substance+albert+hofmanns+lsd+2011,83
13110,four+brothers+2005,56
88384,birth+of+the+living+dead+2013,9
194099,interstellar+2014,19
168229,inglourious+basterds+2009,126
250368,harry+potter+and+the+chamber+of+secrets+2002,79
67793,welcome+to+macintosh+2008,56
266657,raiders+of+the+lost+ark+1981,18
185443,the+nuns+story+1959,46
119019,the+wonderful_+horrible+life+of+leni+riefenstahl+1993,78
228845,x-men+days+of+future+past+2014,107
193598,the+lion+king+1+2004,68
350441,ratatouille+2007,70
195692,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,174
67146,apollo+13+1995,77
301647,the+lord+of+the+rings+the+two+towers+2002,115
84822,closely+watched+trains+1966,42
56427,everlasting+moments+2008,20
35212,american+pie+2+2001,20
293473,el+mariachi+1992,57
347335,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,50
145156,typhoon+club+1985,24
308524,bloodbrothers+1978,60
6227,fantasia+1940,50
119766,one+flew+over+the+cuckoos+nest+1975,100
315850,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,112
112463,the+score+2001,18
82440,reconstruction+2003,52
94614,some+kind+of+wonderful+1987,3
235978,harry+potter+and+the+chamber+of+secrets+2002,40
218022,the+gambler+1997,23
206335,pulp+fiction+1994,100
314157,la+dolce+vita+1960,25
271131,savage+three+1975,60
288025,frozen+2013,103
301277,8+mile+2002,35
126135,back+to+the+future+1985,101
54285,hungry+wives+1972,87
241694,whiplash+2014,38
85010,monsters_+inc.+2001,18
92830,pulp+fiction+1994,128
61533,harry+potter+and+the+deathly+hallows+part+1+2010,24
132148,the+verdict+1982,102
42723,the+lord+of+the+rings+the+two+towers+2002,113
212342,the+lion+king+2+simbas+pride+1998,81
62096,starlift+1951,92
113844,howls+moving+castle+2004,85
35025,all+the+presidents+men+1976,52
307048,salinger+2013,35
230460,the+match+king+1932,63
87317,iron+man+2008,86
204939,fog+over+frisco+1934,57
202068,forever+hardcore+the+documentary+2005,360
317926,dances+with+wolves+1990,89
165345,holes+2003,78
307154,pretty+bird+2008,1
79709,iron+monkey+1993,82
296005,dawn+of+the+planet+of+the+apes+2014,112
120436,trance+2013,61
149408,the+secret+life+of+walter+mitty+2013,59
46627,geronimo+an+american+legend+1993,55
225798,the+day+the+earth+stood+still+1951,10
191046,playing+it+cool+2014,53
306509,a+bugs+life+1998,45
282998,octopussy+1983,32
216102,gladiator+2000,129
143171,evil+roy+slade+1972,85
148003,spirited+away+2001,102
296890,the+avengers+2012,114
205121,its+good+to+be+alive+1974,37
45041,the+godfather+1972,147
33558,eyes+of+an+angel+1991,71
16708,shrek+2001,91
138411,black+girl+1966,20
198838,murder+on+the+orient+express+1974,128
252595,the+cabin+in+the+woods+2012,38
163325,lone+survivor+2013,108
6096,the+bone+man+2009,40
31713,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,159
151187,harry+potter+and+the+half-blood+prince+2009,131
286387,bruce+almighty+2003,91
179366,the+eternal+1998,14
218709,titanic+1997,36
63819,the+fourth+state+2012,30
303492,the+hand+1965,12
343695,the+adversary+2002,10
263226,spider-man+3+2007,18
133017,the+rabbis+cat+2011,8
257154,eternity+and+a+day+1998,40
54663,the+hunger+games+mockingjay+-+part+1+2014,110
343039,an+american+werewolf+in+london+1981,92
262245,when+we+were+kings+1996,25
222148,gaslight+1944,21
5990,wintersleepers+1997,57
213540,a+grin+without+a+cat+1977,36
150125,one+hundred+and+one+dalmatians+1961,67
286214,rashomon+1950,87
307227,carrington+1995,50
28891,belle+de+jour+1967,14
142848,the+lord+of+the+rings+the+two+towers+2002,174
346802,apollo+13+1995,127
345129,the+shawshank+redemption+1994,133
105143,nana_+the+true+key+of+pleasure+1983,79
33820,the+last+boy+scout+1991,106
39633,the+thieves+2012,123
24069,harry+potter+and+the+order+of+the+phoenix+2007,107
345072,blade+runner+1982,66
17803,howls+moving+castle+2004,109
238247,king+of+thorn+2009,59
210309,new+york+a+documentary+film+1999,387
149584,modest+reception+2012,63
43046,kingsman+the+secret+service+2015,89
325196,the+day+the+earth+stood+still+1951,79
295061,alabamas+ghost+1973,90
242955,werner+-+gekotzt+wird+spter+2003,34
210190,an+inconvenient+tax+2011,55
292947,chak+de+india+2007,150
345663,inception+2010,139
38713,casanova+2005,152
234985,entrapment+1999,105
109389,the+best+of+youth+2003,160
6004,dr.+jekyll+and+mr.+hyde+1920,33
63331,zozo+2005,4
192534,the+arrangement+1969,103
270385,which+way+is+the+front+line+from+here+the+life+and+time+of+tim+hetherington+2013,31
226396,lone+wolf+and+cub+baby+cart+in+the+land+of+demons+1973,21
37848,harry+potter+and+the+order+of+the+phoenix+2007,121
5695,stage+fright+1950,32
118426,the+king+of+kings+1927,129
319432,back+to+the+future+1985,5
312191,spider-man+3+2007,137
202112,what+ever+happened+to+baby+jane+1962,36
102172,fantastic+4+rise+of+the+silver+surfer+2007,57
35979,the+broken+hearts+club+a+romantic+comedy+2000,88
21687,the+worlds+greatest+lover+1977,79
113852,the+lunchbox+2013,23
267470,ruby++quentin+2003,75
76222,the+burning+bed+1984,79
322454,casino+1995,164
162559,cry+freedom+1987,113
179304,day+watch+2006,82
178507,abominable+2006,41
165581,story+of+a+love+affair+1950,7
306511,the+order+of+myths+2008,65
146573,westward+ho+1935,62
89209,retroactive+1997,33
137694,die+hard+1988,34
121226,bambi+1942,55
319804,flatliners+1990,34
239487,talaash+2012,2
279909,the+reincarnation+of+isabel+1973,41
333916,chocolate+2008,83
22117,imitation+of+life+1934,103
56268,the+substance+of+fire+1996,31
159877,the+sun+2005,33
244357,kawa+2010,72
48388,what+dreams+may+come+1998,83
114554,changeling+2008,48
13410,farewell+my+concubine+1993,31
136948,12+oclock+boys+2013,36
184376,fight+club+1999,126
66356,coming+to+america+1988,4
289358,the+legend+of+lylah+clare+1968,126
144222,bass+ackwards+2010,22
275118,the+first+men+in+the+moon+2010,60
3883,the+golden+coach+1952,95
63726,3rd+world+hero+2000,85
335365,starship+troopers+invasion+2012,67
289957,casino+royale+2006,98
160387,death+of+a+cyclist+1955,38
348171,me+without+you+2001,23
280919,harry+potter+and+the+deathly+hallows+part+2+2011,62
105332,the+runner+1984,92
226691,paperman+2012,3
309602,12+storeys+1997,9
165115,master+and+commander+the+far+side+of+the+world+2003,38
161260,life+is+beautiful+1997,18
105651,frozen+planet+2011,350
49975,the+shawshank+redemption+1994,42
30519,harry+potter+and+the+chamber+of+secrets+2002,79
286965,inside+llewyn+davis+2013,79
117826,the+elephant+man+1980,98
234640,samsara+2011,60
173744,the+initiation+1984,44
8917,man+with+a+movie+camera+1929,45
252101,fruitvale+station+2013,76
201054,the+verdict+2013,23
28594,dear+zachary+a+letter+to+a+son+about+his+father+2008,39
187675,the+searchers+of+happiness+1936,46
259774,harry+potter+and+the+order+of+the+phoenix+2007,10
186031,azur++asmar+the+princes+quest+2006,48
325684,inception+2010,131
260179,the+lion+king+1994,38
60020,widows+peak+1994,20
56366,pulp+fiction+1994,98
259474,lucy+2003,120
334658,the+little+foxes+1941,63
242266,the+marriage+of+maria+braun+1979,104
96879,performance+1970,45
255591,the+incredibles+2004,107
38859,the+devil+wears+prada+2006,74
269781,2001+a+space+odyssey+1968,58
141192,the+third+man+1949,86
312616,the+home+song+stories+2007,71
256858,claires+knee+1970,16
300176,a+letter+to+momo+2012,34
237958,one+small+hitch+2013,31
262839,the+dark+knight+2008,129
7025,girl_+interrupted+1999,23
174555,the+forest+for+the+trees+2004,65
332312,everyone+says+i+love+you+1996,94
120489,willy+wonka++the+chocolate+factory+1971,26
109454,harry+potter+and+the+order+of+the+phoenix+2007,88
111954,little+big+man+1970,26
238217,top+hat+1935,4
131067,chapiteau-show+2011,38
179757,point+blank+2010,80
34226,the+disappearance+of+eleanor+rigby+them+2014,20
234850,spider-man+2002,117
216965,bollywoodhollywood+2002,2
45549,the+grass+harp+1995,42
219471,the+shawshank+redemption+1994,138
5661,land+and+freedom+1995,16
284993,heavyweights+1995,91
78581,drag+me+to+hell+2009,13
311183,the+romantic+englishwoman+1975,30
265194,jungle+de+ikou+1997,52
124814,inception+2010,7
32510,black+book+2006,2
102414,the+diamond+arm+1968,14
183664,carnival+in+flanders+1935,13
222598,never+say+never+again+1983,51
113122,the+abominable+snowman+1957,71
346215,the+angels+share+2012,28
10861,queen+christina+1933,11
219286,in+the+land+of+blood+and+honey+2011,17
186323,the+dark+knight+2008,5
24132,slow+burn+2005,76
4524,the+dark+knight+2008,39
119260,frozen+2013,83
294292,midnight+clear+2006,37
58791,the+lord+of+the+rings+the+return+of+the+king+2003,4
221476,the+bank+job+2008,57
242047,indiana+jones+and+the+temple+of+doom+1984,57
289013,nobody+knows+anybody+1999,10
173566,smoke+signals+1998,67
52923,the+godfather+1972,69
86287,the+flaw+2011,64
352763,fight+club+1999,138
32294,iron+man+2008,121
300599,super+fly+1972,71
81773,american+mary+2012,49
346286,princess+mononoke+1997,69
267210,princess+mononoke+1997,76
349252,rashomon+1950,65
351584,the+lord+of+the+rings+the+return+of+the+king+2003,149
37521,predator+1987,15
244402,a+million+ways+to+die+in+the+west+2014,106
85515,the+matrix+revolutions+2003,24
345766,hairspray+2007,108
14646,survival+quest+1988,16
239155,cloudy+with+a+chance+of+meatballs+2+2013,34
284585,big+hero+6+2014,19
298701,vegas+vacation+1997,20
259654,monty+python+live+mostly+2014,138
45404,the+shawshank+redemption+1994,74
9404,pirates+of+the+caribbean+on+stranger+tides+2011,65
88642,anne+of+green+gables+the+sequel+1987,81
172828,frozen+2013,97
296525,the+book+of+eli+2010,46
300992,old+school+2003,1
238057,traffic+2000,34
22713,the+mummy+1999,45
130427,murder+on+flight+502+1975,33
60726,drowning+by+numbers+1988,16
329362,galaxy+quest+1999,95
255953,aliens+1986,53
135725,tora+tora+tora+1970,43
89268,the+lorax+2012,67
3447,thor+the+dark+world+2013,15
350600,the+color+of+friendship+2000,1
98902,twilight+2008,70
102084,constantine+2005,102
83393,jack+the+giant+slayer+2013,55
305328,harry+potter+and+the+philosophers+stone+2001,88
335678,t-men+1947,43
318600,in+the+city+of+sylvia+2007,18
178634,american+pie+2+2001,80
289582,intimacy+2001,52
290542,dead+set+2008,133
304358,the+wolf+of+wall+street+2013,82
78659,for+heavens+sake+1926,40
130503,merlins+apprentice+2006,15
39885,capricious+summer+1968,32
182475,resurrecting+the+champ+2007,18
110521,up+2009,32
151424,megamind+2010,13
65799,dramamex+2006,8
33952,hick+2011,20
44268,doubt+2008,98
211034,kinetta+2005,17
95927,the+dark+knight+rises+2012,4
100108,back+to+the+future+1985,2
195678,abbott+and+costello+in+the+foreign+legion+1950,3
119243,the+400+blows+1959,37
137058,night+must+fall+1937,2
312246,ponyo+2008,82
231997,the+great+debaters+2007,124
126074,mother+2009,105
110556,whiplash+2014,71
137139,total+recall+1990,78
80027,blade+runner+1982,32
139426,23+paces+to+baker+street+1956,26
295209,glorious+technicolor+1998,51
103919,banana+joe+1982,68
246154,metallica+some+kind+of+monster+2004,12
190280,blossoms+in+the+dust+1941,6
106582,harry+potter+and+the+chamber+of+secrets+2002,72
153536,everybodys+fine+2009,16
21516,red+dog+2011,48
240403,leon+the+professional+1994,79
229271,what+we+do+in+the+shadows+2014,43
332422,yes_+madam+1985,36
289935,guardians+of+the+galaxy+2014,51
177336,raiders+of+the+lost+ark+1981,14
33091,alien+1979,44
247287,the+matrix+1999,19
151934,fiddler+on+the+roof+1971,127
160100,star+wars+1977,14
274290,the+white+ribbon+2009,8
108490,hummingbird+2013,42
22734,carve+her+name+with+pride+1958,94
175745,fight+club+1999,49
283322,harry+potter+and+the+order+of+the+phoenix+2007,125
310361,mulan+1998,41
99021,red+beard+1965,178
145564,this+is+the+night+1932,27
97734,the+alamo+1960,163
263771,the+boy+next+door+2015,6
94773,superman+doomsday+2007,44
233549,the+cameramans+revenge+1912,8
329518,my+friend+flicka+1943,9
102564,star+wars+episode+iii+-+revenge+of+the+sith+2005,30
64946,the+gunfighter+2014,7
20118,scent+of+a+woman+1992,97
330421,harry+potter+and+the+chamber+of+secrets+2002,83
122314,the+searchers+1956,6
41151,geronimo+an+american+legend+1993,25
80281,evangelion+2.0+you+can+not+advance+2009,7
124253,ruby+sparks+2012,46
322407,payback+1999,35
144675,the+assassination+bureau+1969,6
102035,the+hobbit+the+desolation+of+smaug+2013,3
60812,interstellar+2014,150
286076,abbott+and+costello+meet+dr.+jekyll+and+mr.+hyde+1953,69
258205,supermarket+woman+1996,60
175070,acadia+acadia+1971,53
179245,after+him+2007,41
91563,forrest+gump+1994,31
185082,the+wolf+of+wall+street+2013,68
168767,prisoners+2013,18
352019,spider-man+2002,59
267962,harry+potter+and+the+half-blood+prince+2009,84
153320,the+tempest+1998,11
157220,men+in+black+3+2012,60
66560,42+up+1998,78
304923,hello+i+must+be+going+2012,19
283570,scaramouche+1952,50
4305,silent+hill+2006,32
142065,fx+1986,40
138521,the+raid+2011,42
246365,13+lakes+2004,11
330271,marina+abramovi+the+artist+is+present+2012,52
252428,the+joy+luck+club+1993,82
10321,roads+to+koktebel+2003,41
137454,man+on+a+ledge+2012,16
327954,x-men+days+of+future+past+2014,49
199949,first+blood+1982,82
147180,42nd+street+1933,50
286230,blade+runner+1982,65
322920,the+beast+1975,24
159778,hear+my+song+1991,64
206360,mirror+mirror+2012,54
114851,blade+runner+1982,99
92811,headshot+2011,73
298119,tactical+force+2011,7
67571,2001+a+space+odyssey+1968,58
164983,interstellar+2014,164
330575,die+hard+1988,5
6362,mountains+of+the+moon+1990,1
134345,alice+in+wonderland+1951,7
166495,where+the+truth+lies+2005,18
154214,the+flesh+merchant+1956,13
45231,harry+potter+and+the+chamber+of+secrets+2002,8
289306,jesse+stone+thin+ice+2009,8
86717,the+mission+1986,7
11462,the+amazing+spider-man+2+2014,13
341337,monsters_+inc.+2001,2
276342,claire+dolan+1998,0
258178,woodstock+1970,0
138463,surviving+progress+2011,0
330148,with+every+heartbeat+2011,0
47150,the+story+of+three+loves+1953,0
337692,anchors+aweigh+1945,122
117527,naked+lunch+1991,21
145628,the+green+mile+1999,0
140966,teeth+2007,32
187271,men+in+black+1997,63
158716,the+other+woman+2014,26
273300,indiana+jones+and+the+last+crusade+1989,45
341835,paid+in+full+2002,34
5676,chasing+beauty+2013,59
233882,the+dark+crystal+1982,73
235682,the+andromeda+strain+2008,138
211556,queen+margot+1994,163
88187,ratatouille+2007,94
347287,macbeth+1983,8
263072,the+fireman+1916,28
249291,poor+boys+game+2007,11
163257,fahrenheit+451+1966,37
327964,this+boys+life+1993,31
201810,pulp+fiction+1994,5
311559,conspiracy+theory+1997,109
169759,howls+moving+castle+2004,103
138457,national+theatre+live+frankenstein+2011,96
331656,a+touch+of+sin+2013,134
206880,shaolin+temple+1976,86
227608,ruthless+people+1986,85
281544,written+on+the+wind+1956,85
40938,pain++gain+2013,40
257706,conspirators+of+pleasure+1996,69
306536,mrs+brown+1997,94
54079,the+key+1983,24
306521,thank+you+for+smoking+2005,36
249863,interstellar+2014,76
298499,support+your+local+sheriff+1969,48
261101,joan+of+arc+1999,11
269870,im+gonna+git+you+sucka+1988,16
338478,the+children+of+huang+shi+2008,75
16804,flirting+with+disaster+1996,11
315916,sleeper+1973,57
71802,the+phantom+of+liberty+1974,64
225934,the+godfather+1972,81
61117,save+the+last+dance+2001,14
82319,venus+wars+1989,68
79010,the+twonky+1953,44
126789,the+house+on+sorority+row+1983,74
190969,sling+blade+1996,128
84541,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,92
304797,clash+of+the+titans+2010,96
107380,some+came+running+1958,74
258085,the+lord+of+the+rings+the+return+of+the+king+2003,77
284125,the+princess+and+the+frog+2009,20
69491,forbidden+games+1952,4
65389,the+chocolate+soldier+1941,70
46850,aftermath+2012,72
11768,fight+club+1999,111
339697,harry+potter+and+the+deathly+hallows+part+1+2010,94
202778,troll+1986,18
97170,the+secret+world+of+arrietty+2010,19
85940,raiders+of+the+lost+ark+1981,115
247832,guardians+of+the+galaxy+2014,93
190717,seven+samurai+1954,201
303106,from+the+earth+to+the+moon+1998,22
124171,the+wedding+banquet+1993,69
128464,seven+samurai+1954,181
317521,always+1985,97
280834,brassed+off+1996,50
317370,lol+2012,81
301804,inglourious+basterds+2009,87
9919,greystoke+the+legend+of+tarzan_+lord+of+the+apes+1984,110
293838,despicable+me+2+2013,95
81267,robin+hood+prince+of+thieves+1991,55
58054,calculator+2014,96
184752,42+2013,61
276628,the+princess+diaries+2+royal+engagement+2004,9
45405,passion+2012,88
307111,the+mudlark+1950,19
12617,last+days+2005,74
301622,gaslight+1944,40
138243,back+to+1942+2012,28
214938,despicable+me+2010,85
5664,the+terminator+1984,86
270860,harry+potter+and+the+order+of+the+phoenix+2007,73
203723,hot+shots+part+deux+1993,87
167746,dragonheart+a+new+beginning+2000,41
305269,ray+2004,10
28096,the+decoy+bride+2011,8
236963,the+lion+king+1994,43
325210,interstellar+2014,119
134251,stevie+2002,80
95808,blind+chance+1987,31
330553,lifeboat+1944,58
315179,coraline+2009,60
314996,play+it+again_+sam+1972,30
79765,forrest+gump+1994,114
287616,jiro+dreams+of+sushi+2011,82
336136,the+outsiders+1983,25
60509,the+executioner+1963,80
63358,as+above_+so+below+2014,67
124148,lemonade+joe+1964,64
141123,the+judge+and+the+assassin+1976,83
156156,einstein+and+eddington+2008,91
4673,from+dusk+till+dawn+1996,88
95578,harry+potter+and+the+prisoner+of+azkaban+2004,76
231602,nausica+of+the+valley+of+the+wind+1984,49
297691,from+dusk+till+dawn+1996,57
243820,guardians+of+the+galaxy+2014,108
211820,the+great+debaters+2007,126
325157,leviathan+2012,56
226254,the+punk+syndrome+2012,15
103396,wonder+woman+2009,55
109274,the+madness+of+king+george+1994,26
100426,jim+thorpe++all-american+1951,27
168018,cloak+and+dagger+1946,71
38515,crows+zero+ii+2009,120
148426,safe+house+1998,42
167567,the+umbrella+woman+1987,20
93775,when+the+cats+away+1996,49
289569,open+your+eyes+1997,53
257981,one+flew+over+the+cuckoos+nest+1975,130
307625,rumble+on+the+docks+1956,47
326199,end+of+watch+2012,70
160724,the+man+who+knew+too+much+1956,28
59685,dial+m+for+murder+1954,10
200445,the+player+1992,78
145043,mr.+hollands+opus+1995,108
197234,howls+moving+castle+2004,32
149167,hamlet+1996,4
211540,the+hobbit+an+unexpected+journey+2012,63
117286,inception+2010,96
309754,633+squadron+1964,95
249156,aliens+1986,91
181493,the+hobbit+the+desolation+of+smaug+2013,113
329041,aladdin+1992,8
