userid,movieid,minute
192027,heimat+a+chronicle+of+germany+1984,468.0
254301,mr.+arkadin+1955,59.0
167145,sabotage+1936,70.0
138424,follow+me+1972,93.0
95146,letters+to+father+jacob+2009,25.0
254824,michael+the+brave+1970,42.0
156323,eight+deadly+shots+1972,4.0
280933,oss+117+cairo_+nest+of+spies+2006,32.0
209113,lap+dance+2014,30.0
48807,halloweentown+ii+kalabars+revenge+2001,60.0
111149,rent-a-cop+1987,20.0
542,heli+2013,72.0
221906,un+dimanche++kigali+2006,19.0
41099,kids+in+the+hall+brain+candy+1996,58.0
346934,sharpays+fabulous+adventure+2011,23.0
178147,fallen+angels+1995,10.0
257584,the+linguists+2008,62.0
277703,road+to+perdition+2002,39.0
259167,closed+curtain+2013,2.0
40580,charlottes+web+2+wilburs+great+adventure+2003,66.0
96256,the+last+mountain+2011,52.0
10011,state+of+grace+1990,50.0
175768,hero+2002,37.0
12317,the+wild+child+1970,39.0
154731,kummeli+goldrush+1997,9.0
219087,fired+up+2009,82.0
155622,samurai+rebellion+1967,68.0
115263,separation+city+2009,78.0
27968,the+fog+1980,12.0
123646,taxidermia+2006,2.0
319557,ken+park+2002,13.0
150696,harrison+bergeron+1995,91.0
71102,5+dolls+for+an+august+moon+1970,29.0
95046,in+the+grip+of+passion+1947,55.0
232710,mnchhausen+1943,32.0
48153,thats+entertainment_+part+ii+1976,6.0
114887,croupier+1998,10.0
140034,vera+drake+2004,71.0
68006,coup+de+grce+1976,9.0
66633,mystery+date+1991,91.0
134497,go+2001,110.0
18270,un+vampiro+para+dos+1965,54.0
20345,this+is+our+time+2013,3.0
144602,castle+of+sand+1974,140.0
289543,experience+preferred...but+not+essential+1982,38.0
73938,once+upon+a+time+in+china+iii+1993,46.0
271005,this+is+martin+bonner+2013,20.0
95107,the+lost+weekend+1945,41.0
201004,raging+bull+1980,112.0
295001,blow+out+1981,69.0
11443,la+roue+1923,144.0
156166,the+prisoner+of+zenda+1979,96.0
36064,metropolitan+1990,80.0
67291,the+three+musketeers+1933,24.0
39347,deliverance+1972,21.0
237154,the+negotiator+1998,11.0
104066,wild+bill+2011,20.0
152483,big+eyes+2014,56.0
72370,eden+2012,21.0
159398,come+on_+rangers+1938,0.0
337121,scooby-doo+abracadabra-doo+2010,0.0
230585,dream+wife+1953,42.0
218837,frank+2014,1.0
137149,sweet+karma+2009,82.0
144029,patton+1970,121.0
236554,where+eagles+dare+1968,6.0
252101,fruitvale+station+2013,38.0
297396,deep+water+2006,16.0
168129,louisiana+story+1948,19.0
3915,submarine+1928,67.0
163065,lonely+are+the+brave+1962,4.0
235220,beachhead+1954,48.0
351908,same+same+but+different+2009,27.0
307691,waiting+for+guffman+1996,14.0
214979,the+world+according+to+sesame+street+2006,83.0
128434,fishtales+2007,11.0
339779,inside+2007,13.0
207741,psychosis+2010,11.0
136531,boys+1977,52.0
340626,les+vampires+1915,140.0
88747,the+last+king+of+scotland+2006,87.0
140693,the+cabinet+of+dr.+caligari+1920,37.0
124950,ninja+1+1962,3.0
143315,the+package+1989,64.0
109003,apocalypse+now+1979,48.0
207706,pink+floyd+the+wall+1982,33.0
104823,rock-a-doodle+1991,66.0
227640,the+patsy+1928,47.0
90209,pride+2007,66.0
21512,the+glimmer+man+1996,25.0
61023,careful+1992,90.0
14810,jekyll++hyde+1990,54.0
292842,its+in+the+water+1997,99.0
118672,the+meaning+of+life+1983,14.0
215387,zardoz+1974,44.0
69170,memories+1995,70.0
267811,the+spoilers+1942,74.0
190969,sling+blade+1996,90.0
91807,ronja+robbersdaughter+1984,97.0
66502,american+yakuza+1993,90.0
947,quo+vadis+1951,127.0
38311,doctor+who+the+time+of+the+doctor+2013,43.0
154770,three+coins+in+the+fountain+1954,96.0
256957,heights+2005,61.0
344578,fuck+off+images+of+finland+1971,24.0
210588,the+good+guys+and+the+bad+guys+1969,76.0
347049,the+outlaw+josey+wales+1976,119.0
188687,jean+de+florette+1986,109.0
292710,scourge+2008,88.0
11798,so+close+2002,85.0
162321,evita+1996,120.0
215635,laffghanistan+comedy+down+range+,65.0
140600,the+eiger+sanction+1975,57.0
162047,jude+1996,84.0
1393,one+deadly+summer+1983,51.0
30218,the+romantic+englishwoman+1975,7.0
72555,quiet+city+2007,8.0
241497,barbary+coast+1935,44.0
51523,tarzan+the+ape+man+1932,2.0
162262,children+who+chase+lost+voices+2011,104.0
101368,kabluey+2007,49.0
301592,gantz+2011,91.0
139126,night+moves+1975,26.0
341436,in+the+realm+of+the+senses+1976,95.0
163379,fugitive+pieces+2007,11.0
239595,manon+of+the+spring+1986,50.0
318566,the+hound+of+the+baskervilles+2000,39.0
330703,the+story+of+three+loves+1953,113.0
253169,the+red+violin+1998,11.0
126855,running+out+of+time+1999,68.0
39570,the+given+word+1962,87.0
265028,tour+de+force+2014,83.0
78251,12+years+a+slave+2013,16.0
224660,rising+sun+1993,32.0
48062,passenger+side+2009,34.0
331274,captain+video_+master+of+the+stratosphere+1951,226.0
164626,round+midnight+1986,65.0
314259,bush+mama+1979,3.0
160025,willow+1988,91.0
13369,celestial+wives+of+the+meadow+mari+2012,96.0
89924,nemesis+3+time+lapse+1996,27.0
53412,more+wild+wild+west+1980,87.0
283854,girls+gone+dead+2012,40.0
243124,murphys+war+1971,48.0
294203,le+printemps_+lautomne+et+lamour+1955,80.0
303116,flightplan+2005,84.0
178076,like+father_+like+son+2013,109.0
73368,for+your+eyes+only+1981,118.0
228195,the+beaver+2011,54.0
36420,the+man+on+the+roof+1976,49.0
304582,maria+full+of+grace+2004,64.0
194897,donnie+brasco+1997,4.0
244202,billy+madison+1995,5.0
281812,cabaret+1972,69.0
49058,shadows+2007,55.0
193752,captain+conan+1996,62.0
310592,amlie+2001,67.0
321093,jagged+edge+1985,102.0
282299,american+graffiti+1973,58.0
235830,boys+love+2006,81.0
16764,emma+1996,59.0
30244,the+blue+max+1966,36.0
193184,green+dragon+2001,75.0
145270,tenure+2009,61.0
161290,under+the+north+star+2009,134.0
94048,lost+embrace+2004,88.0
343869,peter+pan+1960,75.0
175787,summer+in+berlin+2005,106.0
63140,i+am+a+fugitive+from+a+chain+gang+1932,64.0
48938,thunderball+1965,106.0
27230,the+shop+around+the+corner+1940,52.0
206756,gods+and+generals+2003,17.0
15331,woman+on+the+beach+2006,124.0
153539,freedom+downtime+2001,27.0
175046,the+holiday+2006,28.0
83152,tin+cup+1996,110.0
276484,destry+rides+again+1939,20.0
262234,the+return+2003,36.0
40441,aurora+borealis+2005,42.0
250225,elektra+luxx+2010,94.0
308837,othello+1995,29.0
321586,it+came+from+beneath+the+sea+1955,19.0
195481,golden+christmas+2+2011,42.0
202448,future+weather+2012,18.0
47292,martha+1974,9.0
232788,pursued+1947,61.0
241438,the+ten+commandments+1923,80.0
137647,freezer+2014,3.0
261358,shadows+of+a+hot+summer+1978,26.0
22008,the+devils+rejects+2005,18.0
36843,crows+zero+ii+2009,126.0
166569,the+great+king+1942,71.0
264917,12+angry+men+1997,47.0
220918,the+leopard+son+1996,15.0
76124,undiscovered+2005,32.0
105790,the+white+stripes+under+great+white+northern+lights+2009,75.0
93570,jour+de+fte+1949,67.0
103458,carnival+of+souls+1962,77.0
57948,casino+jack+and+the+united+states+of+money+2010,50.0
51508,the+strange+case+of+dr.+jekyll+and+mr.+hyde+1968,7.0
25700,el+siete+machos+1951,95.0
7364,days+of+glory+1944,11.0
242226,house+of+strangers+1949,85.0
339290,pancho_+el+perro+millonario+2014,5.0
309485,sex+drive+2008,78.0
277154,fatal+instinct+1993,74.0
120110,the+criminal+code+1931,10.0
249471,prozac+nation+2001,35.0
184735,play+dirty+1969,106.0
172220,rosetta+1999,93.0
322948,coast+of+death+2013,79.0
291881,kean+1924,64.0
304890,latter+days+2003,76.0
271232,black+sun+1964,89.0
5819,live+wire+1992,67.0
258074,innerspace+1987,71.0
67297,star+trek+ii+the+wrath+of+khan+1982,5.0
92217,bang+the+drum+slowly+1973,91.0
804,baron+blood+1972,83.0
319233,the+red+tent+1969,155.0
233555,dark+journey+1937,44.0
49358,house+party+tonights+the+night+2013,24.0
254667,play+2011,30.0
21275,we+bought+a+zoo+2011,30.0
198921,sybil+1976,93.0
206662,night+at+the+museum+secret+of+the+tomb+2014,73.0
89541,teachers+pet+2004,59.0
65375,oldboy+2003,6.0
86240,breakout+2013,1.0
198496,run_+fatboy_+run+2007,97.0
232139,deuce+bigalow+male+gigolo+1999,1.0
10274,wrong+turn+3+left+for+dead+2009,77.0
325938,viva+2007,40.0
253813,bombardier+1943,71.0
18528,40+days+and+40+nights+2002,37.0
7546,the+lost+battalion+2001,25.0
131290,good+will+hunting+1997,5.0
263139,fuzz+1972,27.0
310090,the+land+1969,122.0
133691,the+tillman+story+2010,2.0
319121,jurassic+park+1993,115.0
298806,taste+of+cherry+1997,60.0
208933,the+mighty+macs+2009,8.0
73218,of+freaks+and+men+1998,38.0
229366,middle+men+2009,96.0
27679,the+search+for+one-eye+jimmy+1994,70.0
75948,summer+stock+1950,82.0
59473,amadeus+1984,119.0
79492,a+king+in+new+york+1957,53.0
351728,the+glass+house+1972,44.0
112060,dangerous+corner+1934,42.0
111462,moving+mcallister+2007,79.0
38743,swiss+family+robinson+1960,71.0
175070,acadia+acadia+1971,15.0
286653,strangers+on+a+train+1951,38.0
126030,the+wood+1999,78.0
174471,norte_+the+end+of+history+2013,222.0
50184,wings+1927,25.0
57595,in+time+2011,3.0
273446,prince+valiant+1954,39.0
236200,tie+me+up+tie+me+down+1989,16.0
82803,onibaba+1964,39.0
279778,europa+europa+1990,41.0
79061,judex+1963,94.0
298832,edtv+1999,99.0
279943,endgame+blueprint+for+global+enslavement+2007,13.0
83977,easier+with+practice+2009,18.0
193714,the+st.+valentines+day+massacre+1967,27.0
285155,toothless+1997,7.0
325028,the+graduate+1967,6.0
247288,the+wendell+baker+story+2005,55.0
23596,wadjda+2012,0.0
39703,conspirators+of+pleasure+1996,0.0
18574,bay+of+angels+1963,0.0
341166,sinners+and+saints+2010,1.0
227581,three+steps+above+heaven+2010,37.0
101099,white+dog+1982,73.0
74906,bugsy+1991,2.0
51989,dark+floors+2008,28.0
241624,junebug+2005,4.0
143731,blind+faith+1998,66.0
16928,night+of+the+demons+1988,28.0
227717,a+new+leaf+1971,20.0
17790,attack+the+block+2011,54.0
139789,talladega+nights+the+ballad+of+ricky+bobby+2006,6.0
46247,inside+dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+2000,23.0
136780,americano+2011,23.0
91969,behind+enemy+lines+2001,73.0
260150,the+wrecking+crew+2008,69.0
24132,slow+burn+2005,38.0
348487,jane+austen+in+manhattan+1980,45.0
339303,the+hotel+new+hampshire+1984,12.0
125092,ai+weiwei+never+sorry+2012,64.0
244514,the+doll+squad+1973,87.0
243709,these+three+1936,89.0
351739,our+paradise+2011,5.0
327891,by+the+people+the+election+of+barack+obama+2009,95.0
273563,not+for_+or+against+quite+the+contrary+2003,64.0
167157,a+time+of+roses+1969,70.0
306932,quill++the+life+of+a+guide+dog+2004,26.0
177883,amen.+2002,9.0
184899,ludwig+1972,99.0
127348,happy+together+1997,85.0
34544,a+matter+of+size+2009,71.0
64996,outrage+beyond+2012,47.0
165544,the+closet+2001,61.0
265121,lost+in+translation+2003,58.0
47511,n+1998,66.0
7410,quiz+show+1994,92.0
289129,mantle+2005,59.0
199386,battle+for+brooklyn+2011,93.0
277749,the+headless+woman+2008,33.0
13548,the+field+1990,95.0
57933,neverwhere+1996,146.0
252378,beware+the+moon+remembering+an+american+werewolf+in+london+2009,41.0
226889,secret+honor+1984,55.0
225493,the+darjeeling+limited+2007,48.0
278303,koyaanisqatsi+1982,85.0
210109,ivan+vasilyevich+changes+his+profession+1973,72.0
31003,charlie+chans+murder+cruise+1940,71.0
230460,the+match+king+1932,25.0
73803,possession+2002,26.0
214470,sick+the+life+and+death+of+bob+flanagan_+supermasochist+1997,72.0
291804,alice+in+the+cities+1974,66.0
76958,eastern+promises+2007,17.0
247447,high+hopes+1988,84.0
97589,conan+obrien+cant+stop+2011,57.0
242134,bravo+two+zero+1999,114.0
307185,career+opportunities+1991,3.0
134251,stevie+2002,42.0
15406,free+fall+2013,101.0
111490,once+upon+a+warrior+2011,6.0
274698,bright+future+2003,76.0
272968,tainted+1998,31.0
266759,godzilla+tokyo+s.o.s.+2003,35.0
286946,ghostbusters+ii+1989,67.0
242394,the+andromeda+strain+1971,23.0
202667,children+in+the+wind+1937,30.0
253130,long+way+round+2004,261.0
50721,the+jewel+of+the+nile+1985,34.0
94688,secret+agent+1936,69.0
81965,the+firm+2009,38.0
295061,alabamas+ghost+1973,52.0
157092,girls+against+boys+2012,72.0
287553,judgment+at+nuremberg+1961,136.0
266217,pandoras+box+1929,8.0
37394,i+dont+want+to+sleep+alone+2006,116.0
3072,d-day+2013,60.0
250522,batman+returns+1992,110.0
280688,queen+days+of+our+lives+2011,78.0
69590,i+vitelloni+1953,38.0
36241,tomorrow_+the+world+1944,18.0
294326,trainspotting+1996,67.0
218411,murder+in+coweta+county+1983,56.0
210012,borgman+2013,112.0
52489,lammbock+2001,91.0
185720,shaft+in+africa+1973,56.0
196235,levitated+mass+2013,2.0
304594,the+discovery+of+heaven+2001,88.0
234513,mafioso+1962,49.0
231462,resurrecting+the+champ+2007,8.0
24758,the+savior+1971,70.0
139422,mr.+average+2006,45.0
335365,starship+troopers+invasion+2012,29.0
116802,sansa+2004,51.0
308093,secrets+of+the+tribe+2010,20.0
102206,auntie+mame+1958,60.0
140990,testament+1983,30.0
184258,scar+2007,86.0
129119,brooklyn+castle+2012,47.0
47900,thesis+on+a+homicide+2013,47.0
4723,the+wooden+bridge+2012,58.0
240482,innocent+lies+1995,7.0
299733,the+black+stallion+1979,103.0
64653,the+glass+menagerie+1950,84.0
31044,if....+1968,99.0
170195,cold+prey+2006,11.0
89680,garfields+fun+fest+2008,14.0
6284,family+1996,41.0
204528,for+love+and+gold+1966,96.0
336905,seven+chances+1925,3.0
90373,easy+riders_+raging+bulls+2003,83.0
70238,phoenix+1998,54.0
182971,its+a+bikini+world+1967,1.0
50696,la+chinoise+1967,8.0
212896,leave+her+to+heaven+1945,32.0
154087,my+life+as+a+dog+1985,60.0
310971,de+dana+dan+2009,69.0
326153,bella+2006,31.0
6970,i+live+my+life+1935,39.0
127515,sophie+scholl+the+final+days+2005,26.0
184574,the+hole+2001,95.0
47327,a+deeper+shade+of+blue+2011,39.0
101292,les+misrables+1998,25.0
175010,son+of+god+2014,82.0
103978,urban+cowboy+1980,97.0
81099,the+parallax+view+1974,26.0
295030,you+and+me+1938,77.0
49870,the+knack...+and+how+to+get+it+1965,58.0
109855,kids+world+2001,80.0
235477,dreams+on+spec+2007,38.0
203833,the+story+of+film+an+odyssey+2011,66.0
143326,corridors+of+blood+1958,64.0
90593,guys+and+dolls+1955,26.0
195482,iceman+2014,48.0
135614,the+valley+of+gwangi+1969,70.0
117381,the+improv+50+years+behind+the+brick+wall+2013,44.0
132386,hot+summer+week+1972,17.0
339351,the+pelican+brief+1993,136.0
181916,fist+of+jesus+2012,2.0
187772,the+white+reindeer+1952,49.0
227450,the+night+of+the+hunter+1955,76.0
210277,angel+2007,49.0
15031,3000+miles+to+graceland+2001,72.0
80075,parallel+sons+1995,85.0
287241,the+journey+1992,23.0
238228,beauty+and+the+beast+the+enchanted+christmas+1997,48.0
160796,dead+kids+1981,49.0
79894,raising+cain+1992,51.0
67572,butley+1974,68.0
71088,le+doulos+1963,89.0
86209,the+moon-spinners+1964,119.0
138584,the+man+with+the+golden+gun+1974,76.0
317834,insomnia+2002,49.0
202591,in+cold+blood+1967,37.0
329423,trespass+1992,13.0
123688,crook+2004,55.0
334060,lone+wolf+and+cub+baby+cart+in+the+land+of+demons+1973,34.0
292370,vile+2011,77.0
251339,going+to+pieces+the+rise+and+fall+of+the+slasher+film+2006,70.0
327230,quadrophenia+1979,92.0
195688,madison+avenue+1962,65.0
272141,death+wish+1974,29.0
149223,margin+call+2011,40.0
277058,superbad+2007,40.0
307757,morocco+1930,90.0
67760,crime+wave+1954,64.0
327420,bill+hicks+sane+man+1989,61.0
306334,imagine+john+lennon+1988,80.0
238609,mildred+pierce+1945,37.0
311516,cool+air+2006,26.0
161843,of+unknown+origin+1983,19.0
60465,the+island+of+dr.+moreau+1996,73.0
310702,hatari+1962,26.0
137267,gnomeo++juliet+2011,58.0
310653,the+best+offer+2013,110.0
173346,the+story+of+louis+pasteur+1936,41.0
218228,red+rock+west+1993,70.0
14350,stockholm+stories+2013,1.0
192829,late+autumn+2010,9.0
252022,the+twilight+saga+new+moon+2009,10.0
180566,shaolin+kung-fu+mystagogue+1977,20.0
253933,detroit+rock+city+1999,25.0
26654,its+a+disaster+2013,63.0
131044,fire+and+ice+the+dragon+chronicles+2008,47.0
177194,homecoming+2009,55.0
144080,virgin+stripped+bare+by+her+bachelors+2000,124.0
126683,history+of+the+eagles+2013,35.0
126743,possessed+1947,36.0
23576,monsters+university+2013,99.0
53989,sextette+1978,92.0
145272,a+passage+to+india+1984,146.0
168943,the+navigator+a+medieval+odyssey+1988,44.0
104586,cherry+tree+lane+2010,31.0
328647,thesis+1996,32.0
286785,justice+league+the+new+frontier+2008,10.0
181413,alive+day+memories+home+from+iraq+2007,8.0
259440,madman+1982,5.0
243030,shadows+in+paradise+1986,9.0
132299,transformers+age+of+extinction+2014,14.0
117140,shy+people+1987,2.0
160234,oceans+2009,0.0
36459,avalon+2001,5.0
168515,orders+signed+in+white+1974,3.0
15708,bill+burr+im+sorry+you+feel+that+way+2014,0.0
71212,shoot+to+kill+1988,0.0
334356,fay+grim+2006,0.0
267406,white+reindeer+2013,39.0
152094,seabiscuit+2003,3.0
182769,twogether+1994,107.0
165867,narco+cultura+2013,2.0
312586,a+time+to+kill+1996,137.0
16782,alive+and+ticking+2011,81.0
162020,miss+you+can+do+it+2013,60.0
302184,110901+-+september+11+2002,68.0
217018,the+merchant+of+four+seasons+1971,21.0
228484,bronx+obama+2014,90.0
95079,avalon+1990,76.0
270974,beautiful+boxer+2004,36.0
257839,pat+and+mike+1952,63.0
187513,monsoon+wedding+2001,72.0
165651,julias+eyes+2010,16.0
82319,venus+wars+1989,30.0
194933,assassination+on+the+tiber+1979,97.0
209906,julia+2008,24.0
208307,paradise+lost+the+child+murders+at+robin+hood+hills+1996,85.0
172757,the+man+of+the+year+2003,88.0
62175,beyond+re-animator+2003,72.0
274284,black+cloud+2004,64.0
96821,oslo_+august+31st+2011,68.0
58054,calculator+2014,58.0
49003,the+place+beyond+the+pines+2013,79.0
54026,hustle++flow+2005,111.0
235258,paradise+canyon+1935,29.0
69181,no+man+of+her+own+1950,54.0
343076,taqke+aim+at+the+police+van+1960,74.0
351871,burne+2008,9.0
42403,seven+pounds+2008,9.0
348465,claire+dolan+1998,85.0
111712,the+imaginarium+of+doctor+parnassus+2009,47.0
159614,adventures+of+arsene+lupin+2004,111.0
46850,aftermath+2012,34.0
294124,the+kings+of+mykonos+2010,97.0
135660,shadow+of+a+doubt+1943,28.0
181527,spartacus+1960,125.0
247423,along+came+a+spider+2001,17.0
49639,man+of+the+world+1931,16.0
35032,gone+2012,70.0
163354,the+racket+1928,11.0
199990,the+flesh+merchant+1956,45.0
337642,snow+flower+and+the+secret+fan+2011,82.0
351626,anne+of+green+gables+1985,186.0
115577,black+mask+1996,78.0
275142,sexy+baby+2012,34.0
351705,the+big+heat+1953,76.0
71154,a+little+help+2010,15.0
1684,the+house+of+sand+2005,37.0
288008,dragon+2011,106.0
3778,now+you+see+me+2013,98.0
112307,the+chemical+brothers+dont+think+2012,114.0
15355,the+boys+are+back+2009,72.0
228140,mail+order+bride+1964,75.0
347418,nora+roberts+angels+fall+2007,14.0
49135,the+fog+of+war+2003,58.0
22045,13+lakes+2004,5.0
241926,roll+bounce+2005,109.0
96945,ultramarathon+man+50+marathons_+50+states_+50+days+2008,38.0
240336,mesrine+public+enemy+1+2008,78.0
232438,braindead+1992,63.0
64837,stash+house+2012,37.0
73240,glory+1989,9.0
131151,happy+feet+2006,47.0
143293,LY49TF4THZbuAMDHYgxqVoGmnzTbcAA91E78,34.0
335411,fear+1990,45.0
204143,the+boat+that+rocked+2009,41.0
84283,the+secret+life+of+words+2005,88.0
1523,everything+relative+1996,59.0
320074,a+cruel+romance+1984,82.0
21687,the+worlds+greatest+lover+1977,41.0
219020,the+phantom+of+the+opera+2004,125.0
267386,my+beautiful+laundrette+1985,10.0
207378,the+german+doctor+2013,21.0
194770,decoy+1946,17.0
242744,swing+vote+2008,109.0
108473,the+big+red+one+1980,65.0
33182,protocols+of+zion+2005,12.0
188108,snow+angels+2008,57.0
350640,scum+1979,80.0
176236,salvador+1986,90.0
90751,raining+stones+1993,50.0
331961,the+beast+1975,6.0
63344,forever+young+1992,37.0
231699,the+game+1997,46.0
261589,joe+dirt+2001,71.0
224279,the+big+steal+1949,48.0
249085,national+treasure+2004,29.0
244987,the+nun+1966,136.0
166949,central+park+1990,157.0
266197,takedown+2000,62.0
312730,algiers+1938,17.0
194019,floating+weeds+1959,108.0
205723,brick+2005,23.0
297398,foxy+brown+1974,58.0
157466,the+croods+2013,55.0
109706,ten+violent+women+1982,67.0
101355,the+wedding+date+2005,37.0
30271,fragile+2005,16.0
264652,tai+chi+hero+2012,78.0
81296,fist+of+fury+1972,15.0
144066,paan+singh+tomar+2012,61.0
342579,mac+1992,24.0
150945,veronika+decides+to+die+2009,54.0
16209,terraferma+2011,3.0
260480,holidays+by+the+sea+2011,14.0
143884,in+old+arizona+1928,81.0
194282,reggie+watts+why+shit+so+crazy+2010,4.0
